ID1	ZAVSIF	ZAVKATEGNAC	PREDMETNIK	ZAVSIFMAT	ID	MAT_ID	PROGRAM_ID	RAZRED	RAZRED_OZNAKA	DELEZ	ST_UC	ST_DEK	ST_ROM	ST_ODL_USM	ST_OPB	JEZIK_1	JEZIK_2	REGIJA	TIP
continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	string
																		class	meta
657.0	1241.0	2010.0	A	148.0	1045982.0	1045982.0	3803.0	12.0	A	1.0	25.0	10.0	0.0	0.0	25.0	0.0	0.0	Savinjska	1.0
658.0	3781.0	2010.0	A	148.0	1045984.0	1045984.0	3803.0	13.0	A	1.0	25.0	13.0	0.0	0.0	25.0	0.0	0.0	Savinjska	1.0
659.0	516.0	2010.0	A	148.0	1045994.0	1045994.0	3803.0	17.0	A	1.0	19.0	9.0	0.0	1.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
660.0	373.0	2010.0	A	148.0	1045995.0	1045995.0	3803.0	17.0	B	1.0	15.0	6.0	0.0	1.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
661.0	1265.0	2010.0	A	148.0	1045996.0	1045996.0	3803.0	18.0	A	1.0	26.0	14.0	0.0	1.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
662.0	485.0	2010.0	A	148.0	1045997.0	1045997.0	3803.0	19.0	A	1.0	21.0	13.0	0.0	4.0	0.0	1487.0	0.0	Gorenjska	1.0
663.0	832.0	2010.0	A	148.0	1045993.0	1045993.0	3803.0	16.0	B	1.0	22.0	15.0	0.0	2.0	22.0	1487.0	0.0	Gorenjska	1.0
664.0	484.0	2010.0	A	148.0	1046000.0	1046000.0	3803.0	20.0	A	1.0	17.0	8.0	0.0	2.0	0.0	1487.0	0.0	Gorenjska	1.0
665.0	483.0	2010.0	A	148.0	1046002.0	1046002.0	3803.0	20.0	B	1.0	17.0	9.0	0.0	0.0	0.0	1487.0	0.0	Gorenjska	1.0
666.0	829.0	2010.0	A	148.0	1045989.0	1045989.0	3803.0	14.0	A	1.0	20.0	10.0	0.0	1.0	20.0	0.0	0.0	Gorenjska	1.0
667.0	830.0	2010.0	A	148.0	1045990.0	1045990.0	3803.0	15.0	A	1.0	18.0	7.0	0.0	2.0	18.0	1487.0	0.0	Gorenjska	1.0
668.0	831.0	2010.0	A	148.0	1045991.0	1045991.0	3803.0	15.0	B	1.0	19.0	6.0	0.0	0.0	19.0	1487.0	0.0	Gorenjska	1.0
669.0	319.0	2010.0	A	148.0	1045992.0	1045992.0	3803.0	16.0	A	1.0	24.0	12.0	0.0	2.0	24.0	1487.0	0.0	Osrednjeslovenska	1.0
670.0	958.0	2010.0	A	148.0	1045998.0	1045998.0	3803.0	19.0	B	1.0	20.0	10.0	0.0	1.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
672.0	495.0	2010.0	A	149.0	1042169.0	1042169.0	3803.0	19.0	B	1.0	16.0	7.0	1.0	2.0	0.0	1487.0	0.0	Savinjska	1.0
673.0	786.0	2010.0	A	149.0	1042138.0	1042138.0	3803.0	13.0	B	1.0	14.0	6.0	2.0	0.0	9.0	0.0	0.0	Savinjska	1.0
674.0	3529.0	2010.0	A	149.0	1042126.0	1042126.0	3803.0	12.0	A	1.0	19.0	7.0	4.0	0.0	14.0	0.0	0.0	Savinjska	1.0
675.0	787.0	2010.0	A	149.0	1042128.0	1042128.0	3803.0	12.0	B	1.0	20.0	7.0	3.0	0.0	14.0	0.0	0.0	Savinjska	1.0
676.0	788.0	2010.0	A	149.0	1042135.0	1042135.0	3803.0	13.0	A	1.0	15.0	8.0	0.0	1.0	6.0	0.0	0.0	Savinjska	1.0
677.0	789.0	2010.0	A	149.0	1042171.0	1042171.0	3803.0	20.0	A	1.0	16.0	8.0	1.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
678.0	3530.0	2010.0	A	149.0	1042172.0	1042172.0	3803.0	20.0	B	1.0	15.0	4.0	2.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
679.0	381.0	2010.0	A	149.0	1042142.0	1042142.0	3803.0	14.0	A	1.0	14.0	4.0	3.0	0.0	6.0	0.0	0.0	Jugovzhodna Slovenija	1.0
680.0	533.0	2010.0	A	149.0	1042146.0	1042146.0	3803.0	14.0	B	1.0	15.0	4.0	1.0	1.0	8.0	0.0	0.0	Savinjska	1.0
681.0	263.0	2010.0	A	149.0	1042147.0	1042147.0	3803.0	15.0	A	1.0	16.0	7.0	2.0	2.0	8.0	1487.0	0.0	Osrednjeslovenska	1.0
682.0	741.0	2010.0	A	149.0	1042149.0	1042149.0	3803.0	15.0	B	1.0	16.0	7.0	2.0	1.0	7.0	1487.0	0.0	Osrednjeslovenska	1.0
683.0	744.0	2010.0	A	149.0	1042151.0	1042151.0	3803.0	16.0	A	1.0	17.0	7.0	1.0	0.0	4.0	1487.0	0.0	Osrednjeslovenska	1.0
684.0	745.0	2010.0	A	149.0	1042153.0	1042153.0	3803.0	16.0	B	1.0	17.0	7.0	3.0	2.0	5.0	1487.0	0.0	Osrednjeslovenska	1.0
685.0	10167.0	2010.0	A	149.0	1042155.0	1042155.0	3803.0	17.0	A	1.0	16.0	6.0	3.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
687.0	10188.0	2010.0	A	149.0	1042159.0	1042159.0	3803.0	17.0	B	1.0	14.0	5.0	2.0	3.0	0.0	1487.0	0.0	Savinjska	1.0
689.0	143.0	2010.0	A	149.0	1042160.0	1042160.0	3803.0	18.0	A	1.0	16.0	12.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
690.0	647.0	2010.0	A	149.0	1042165.0	1042165.0	3803.0	18.0	B	1.0	15.0	11.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
691.0	352.0	2010.0	A	149.0	1042167.0	1042167.0	3803.0	19.0	A	1.0	16.0	7.0	1.0	0.0	0.0	1487.0	0.0	Pomurska	1.0
693.0	511.0	2010.0	A	150.0	1041667.0	1041667.0	3803.0	13.0	C	1.0	19.0	8.0	4.0	0.0	11.0	0.0	0.0	Goriška	1.0
694.0	505.0	2010.0	A	150.0	1041664.0	1041664.0	3803.0	12.0	C	1.0	16.0	7.0	4.0	0.0	12.0	0.0	0.0	Goriška	1.0
696.0	845.0	2010.0	A	150.0	1041707.0	1041707.0	3803.0	19.0	B	1.0	16.0	6.0	1.0	1.0	0.0	1487.0	0.0	Goriška	1.0
697.0	846.0	2010.0	A	150.0	1041708.0	1041708.0	3803.0	20.0	A	1.0	18.0	10.0	2.0	0.0	0.0	1487.0	0.0	Goriška	1.0
698.0	506.0	2010.0	A	150.0	1041665.0	1041665.0	3803.0	13.0	A	1.0	19.0	7.0	6.0	1.0	15.0	0.0	0.0	Goriška	1.0
699.0	838.0	2010.0	A	150.0	1041666.0	1041666.0	3803.0	13.0	B	1.0	19.0	7.0	6.0	0.0	14.0	0.0	0.0	Goriška	1.0
700.0	837.0	2010.0	A	150.0	1041670.0	1041670.0	3803.0	14.0	A	1.0	21.0	8.0	3.0	1.0	15.0	0.0	0.0	Goriška	1.0
701.0	1216.0	2010.0	A	150.0	1041673.0	1041673.0	3803.0	14.0	B	1.0	21.0	8.0	3.0	1.0	15.0	0.0	0.0	Zasavska	1.0
702.0	1244.0	2010.0	A	150.0	1041677.0	1041677.0	3803.0	15.0	A	1.0	15.0	8.0	4.0	0.0	6.0	1487.0	0.0	Zasavska	1.0
703.0	1242.0	2010.0	A	150.0	1041679.0	1041679.0	3803.0	15.0	B	1.0	14.0	7.0	3.0	0.0	7.0	1487.0	0.0	Zasavska	1.0
704.0	1217.0	2010.0	A	150.0	1041683.0	1041683.0	3803.0	15.0	C	1.0	15.0	7.0	4.0	1.0	4.0	1487.0	0.0	Zasavska	1.0
705.0	1218.0	2010.0	A	150.0	1041686.0	1041686.0	3803.0	16.0	A	1.0	19.0	11.0	4.0	1.0	6.0	1487.0	0.0	Zasavska	1.0
706.0	513.0	2010.0	A	150.0	1041688.0	1041688.0	3803.0	16.0	B	1.0	18.0	10.0	2.0	0.0	9.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
707.0	852.0	2010.0	A	150.0	1041689.0	1041689.0	3803.0	17.0	A	1.0	17.0	9.0	3.0	1.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
708.0	850.0	2010.0	A	150.0	1041690.0	1041690.0	3803.0	17.0	B	1.0	17.0	7.0	4.0	0.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
709.0	853.0	2010.0	A	150.0	1041691.0	1041691.0	3803.0	18.0	A	1.0	14.0	8.0	4.0	0.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
710.0	514.0	2010.0	A	150.0	1041692.0	1041692.0	3803.0	18.0	B	1.0	16.0	9.0	3.0	0.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
711.0	517.0	2010.0	A	150.0	1041694.0	1041694.0	3803.0	18.0	C	1.0	15.0	7.0	3.0	0.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
712.0	165.0	2010.0	A	150.0	1041703.0	1041703.0	3803.0	19.0	A	1.0	13.0	7.0	1.0	1.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
713.0	519.0	2010.0	A	150.0	1041661.0	1041661.0	3803.0	12.0	A	1.0	17.0	8.0	3.0	0.0	12.0	0.0	0.0	Gorenjska	1.0
714.0	520.0	2010.0	A	150.0	1041663.0	1041663.0	3803.0	12.0	B	1.0	17.0	8.0	4.0	0.0	15.0	0.0	0.0	Gorenjska	1.0
716.0	521.0	2010.0	A	151.0	1044864.0	1044864.0	3803.0	19.0	A	1.0	19.0	10.0	2.0	1.0	0.0	1487.0	0.0	Gorenjska	1.0
717.0	857.0	2010.0	A	151.0	1044890.0	1044890.0	3803.0	20.0	C	1.0	18.0	9.0	2.0	1.0	0.0	1487.0	0.0	Gorenjska	1.0
718.0	858.0	2010.0	A	151.0	1044869.0	1044869.0	3803.0	20.0	A	1.0	17.0	9.0	2.0	1.0	0.0	1487.0	0.0	Gorenjska	1.0
719.0	259.0	2010.0	A	151.0	1044872.0	1044872.0	3803.0	20.0	B	1.0	18.0	10.0	2.0	1.0	0.0	1487.0	0.0	Pomurska	1.0
720.0	524.0	2010.0	A	151.0	1044797.0	1044797.0	3803.0	13.0	A	1.0	17.0	7.0	3.0	0.0	9.0	0.0	0.0	Savinjska	1.0
721.0	1335.0	2010.0	A	151.0	1044799.0	1044799.0	3803.0	13.0	B	1.0	19.0	9.0	3.0	0.0	15.0	0.0	0.0	Savinjska	1.0
722.0	1336.0	2010.0	A	151.0	1044800.0	1044800.0	3803.0	13.0	C	1.0	18.0	7.0	4.0	2.0	13.0	0.0	0.0	Savinjska	1.0
723.0	527.0	2010.0	A	151.0	1044812.0	1044812.0	3803.0	15.0	A	1.0	21.0	10.0	2.0	1.0	10.0	1487.0	0.0	Savinjska	1.0
724.0	859.0	2010.0	A	151.0	1044818.0	1044818.0	3803.0	15.0	B	1.0	20.0	8.0	2.0	0.0	8.0	1487.0	0.0	Savinjska	1.0
725.0	528.0	2010.0	A	151.0	1044822.0	1044822.0	3803.0	15.0	C	1.0	21.0	10.0	3.0	0.0	8.0	1487.0	0.0	Savinjska	1.0
726.0	860.0	2010.0	A	151.0	1044823.0	1044823.0	3803.0	16.0	A	1.0	19.0	8.0	4.0	0.0	8.0	1487.0	0.0	Savinjska	1.0
727.0	525.0	2010.0	A	151.0	1044824.0	1044824.0	3803.0	16.0	B	1.0	19.0	8.0	3.0	1.0	9.0	1487.0	0.0	Savinjska	1.0
728.0	861.0	2010.0	A	151.0	1044825.0	1044825.0	3803.0	16.0	C	1.0	17.0	8.0	3.0	0.0	9.0	1487.0	0.0	Savinjska	1.0
729.0	526.0	2010.0	A	151.0	1044826.0	1044826.0	3803.0	17.0	A	1.0	20.0	10.0	4.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
730.0	1239.0	2010.0	A	151.0	1044827.0	1044827.0	3803.0	17.0	B	1.0	21.0	10.0	1.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
731.0	523.0	2010.0	A	151.0	1044828.0	1044828.0	3803.0	17.0	C	1.0	20.0	8.0	1.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
732.0	252.0	2010.0	A	151.0	1044836.0	1044836.0	3803.0	18.0	A	1.0	20.0	8.0	1.0	1.0	0.0	1487.0	0.0	Pomurska	1.0
733.0	321.0	2010.0	A	151.0	1044837.0	1044837.0	3803.0	18.0	B	1.0	18.0	7.0	2.0	1.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
734.0	3553.0	2010.0	A	151.0	1043850.0	1043850.0	3803.0	14.0	C	1.0	18.0	7.0	1.0	0.0	16.0	0.0	0.0	Osrednjeslovenska	1.0
735.0	960.0	2010.0	A	151.0	1043807.0	1043807.0	3803.0	12.0	A	1.0	23.0	8.0	3.0	0.0	19.0	0.0	0.0	Osrednjeslovenska	1.0
736.0	3709.0	2010.0	A	151.0	1043826.0	1043826.0	3803.0	14.0	A	1.0	17.0	6.0	2.0	0.0	13.0	0.0	0.0	Pomurska	1.0
737.0	419.0	2010.0	A	151.0	1043843.0	1043843.0	3803.0	14.0	B	1.0	18.0	7.0	3.0	0.0	12.0	0.0	0.0	Podravska	1.0
738.0	762.0	2010.0	A	151.0	1043814.0	1043814.0	3803.0	12.0	B	1.0	21.0	8.0	3.0	0.0	19.0	0.0	0.0	Podravska	1.0
739.0	968.0	2010.0	A	151.0	1044839.0	1044839.0	3803.0	18.0	C	1.0	19.0	9.0	1.0	1.0	0.0	1487.0	0.0	Podravska	1.0
742.0	661.0	2010.0	A	151.0	1044865.0	1044865.0	3803.0	19.0	B	1.0	18.0	12.0	1.0	1.0	0.0	1487.0	0.0	Goriška	1.0
743.0	665.0	2020.0	OŠPP	152.0	1045205.0	1045204.0	3813.0	12.0	1. razred	0.0	3.33333333333e+39	1.0	0.0	1.0	0.0	1.0	0.0	Goriška	2.0
744.0	610.0	2020.0	OŠPP	152.0	1045206.0	1045204.0	3813.0	13.0	2. razred	0.0	3.33333333333e+39	2.0	0.0	1.0	0.0	2.0	0.0	Savinjska	2.0
745.0	311.0	2020.0	OŠPP	152.0	1045207.0	1045204.0	3813.0	14.0	3. razred	0.0	3.33333333333e+39	5.0	4.0	2.0	0.0	5.0	0.0	Osrednjeslovenska	2.0
746.0	964.0	2020.0	OŠPP	152.0	1045211.0	1045210.0	3813.0	15.0	4. razred	0.0	5.0	5.0	2.0	3.0	0.0	5.0	1487.0	Osrednjeslovenska	2.0
747.0	141.0	2020.0	OŠPP	152.0	1045217.0	1045215.0	3813.0	20.0	9. razred	0.0	5.0	2.0	1.0	0.0	0.0	1.0	1487.0	Savinjska	2.0
748.0	649.0	2020.0	OŠPP	152.0	1045221.0	1045221.0	3813.0	18.0	A	1.0	7.0	4.0	4.0	0.0	7.0	1487.0	0.0	Savinjska	1.0
749.0	650.0	2020.0	OŠPP	152.0	1045222.0	1045222.0	3813.0	17.0	A	1.0	7.0	5.0	5.0	0.0	7.0	1487.0	0.0	Savinjska	1.0
750.0	651.0	2020.0	OŠPP	152.0	1045216.0	1045215.0	3813.0	19.0	8. razred	0.0	5.0	5.0	2.0	1.0	0.0	4.0	1487.0	Savinjska	2.0
751.0	142.0	2020.0	OŠPP	152.0	1045212.0	1045210.0	3813.0	16.0	5. razred	0.0	5.0	3.0	1.0	2.0	0.0	3.0	1487.0	Savinjska	2.0
754.0	6687.0	2010.0	A	154.0	1043106.0	1043105.0	3803.0	15.0	4. razred	0.0	3.33333333333e+39	4.0	2.0	0.0	0.0	4.0	1487.0	Osrednjeslovenska	2.0
755.0	536.0	2010.0	A	154.0	1043107.0	1043105.0	3803.0	16.0	5. razred	0.0	3.33333333333e+39	3.0	1.0	0.0	0.0	0.0	1487.0	Osrednjeslovenska	2.0
756.0	9230.0	2010.0	A	154.0	1043108.0	1043105.0	3803.0	17.0	6. razred	0.0	3.33333333333e+39	3.0	0.0	1.0	0.0	0.0	1487.0	Osrednjeslovenska	2.0
757.0	430.0	2010.0	A	154.0	1043104.0	1043101.0	3803.0	14.0	3. razred	0.0	3.33333333333e+39	9.0	2.0	1.0	0.0	9.0	0.0	Koroška	2.0
758.0	541.0	2010.0	A	154.0	1043115.0	1043113.0	3803.0	19.0	8. razred	0.0	3.33333333333e+39	6.0	4.0	0.0	0.0	0.0	1487.0	Zasavska	2.0
759.0	870.0	2010.0	A	154.0	1043116.0	1043113.0	3803.0	20.0	9. razred	0.0	3.33333333333e+39	4.0	3.0	0.0	0.0	0.0	1487.0	Zasavska	2.0
760.0	540.0	2010.0	A	154.0	1043102.0	1043101.0	3803.0	12.0	1. razred	0.0	3.33333333333e+39	3.0	0.0	0.0	0.0	3.0	0.0	Zasavska	2.0
761.0	3543.0	2010.0	A	154.0	1043103.0	1043101.0	3803.0	13.0	2. razred	0.0	3.33333333333e+39	2.0	1.0	0.0	0.0	2.0	0.0	Zasavska	2.0
762.0	869.0	2010.0	A	154.0	1043114.0	1043113.0	3803.0	18.0	7. razred	0.0	3.33333333333e+39	1.0	1.0	1.0	0.0	0.0	1487.0	Zasavska	2.0
763.0	539.0	2010.0	A	155.0	1040747.0	1040747.0	3803.0	12.0	A	1.0	18.0	7.0	0.0	0.0	17.0	0.0	0.0	Zasavska	1.0
764.0	871.0	2010.0	A	155.0	1040752.0	1040752.0	3803.0	14.0	A	1.0	16.0	9.0	0.0	0.0	16.0	0.0	0.0	Zasavska	1.0
765.0	872.0	2010.0	A	155.0	1040753.0	1040753.0	3803.0	15.0	A	1.0	14.0	8.0	0.0	0.0	12.0	1487.0	0.0	Zasavska	1.0
766.0	611.0	2010.0	A	155.0	1040756.0	1040756.0	3803.0	16.0	A	1.0	12.0	8.0	0.0	0.0	9.0	1487.0	0.0	Savinjska	1.0
767.0	821.0	2010.0	A	155.0	1040761.0	1040761.0	3803.0	20.0	A	1.0	13.0	5.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
768.0	1369.0	2010.0	A	155.0	1040767.0	1040766.0	3803.0	18.0	7. razred	0.0	5.0	7.0	3.0	0.0	0.0	0.0	1487.0	Savinjska	2.0
769.0	546.0	2010.0	A	155.0	1040768.0	1040766.0	3803.0	19.0	8. razred	0.0	5.0	11.0	4.0	0.0	0.0	0.0	1487.0	Savinjska	2.0
770.0	874.0	2010.0	A	155.0	1040748.0	1040748.0	3803.0	13.0	A	1.0	14.0	10.0	0.0	0.0	14.0	0.0	0.0	Savinjska	1.0
771.0	875.0	2010.0	A	155.0	1040758.0	1040758.0	3803.0	17.0	A	1.0	11.0	6.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
772.0	543.0	2010.0	A	156.0	1.0	1044692.0	1044692.0	3803.0	13.0	1.0	1.0	17.0	11.0	2.0	0.0	15.0	0.0	Savinjska	A
773.0	9855.0	2010.0	A	156.0	1.0	1044693.0	1044693.0	3803.0	14.0	1.0	1.0	15.0	6.0	0.0	0.0	13.0	0.0	Savinjska	A
774.0	549.0	2010.0	A	156.0	1.0	1044694.0	1044694.0	3803.0	15.0	1.0	1.0	17.0	7.0	2.0	1.0	16.0	1487.0	Savinjska	A
775.0	544.0	2010.0	A	156.0	1.0	1044696.0	1044696.0	3803.0	16.0	1.0	1.0	10.0	5.0	1.0	0.0	8.0	1487.0	Savinjska	A
776.0	873.0	2010.0	A	156.0	1.0	1044697.0	1044697.0	3803.0	17.0	1.0	1.0	24.0	6.0	1.0	0.0	11.0	1487.0	Savinjska	A
777.0	490.0	2010.0	A	156.0	1.0	1044691.0	1044691.0	3803.0	12.0	1.0	1.0	22.0	10.0	0.0	0.0	21.0	0.0	Gorenjska	A
778.0	833.0	2010.0	A	156.0	1.0	1044700.0	1044700.0	3803.0	19.0	1.0	1.0	13.0	8.0	1.0	0.0	12.0	1487.0	Gorenjska	A
779.0	834.0	2010.0	A	156.0	1.0	1044704.0	1044704.0	3803.0	20.0	1.0	1.0	12.0	4.0	1.0	0.0	9.0	1487.0	Gorenjska	A
782.0	1260.0	2010.0	A	156.0	1.0	1044699.0	1044699.0	3803.0	18.0	1.0	1.0	15.0	7.0	0.0	0.0	8.0	1487.0	Podravska	A
783.0	489.0	2010.0	A	157.0	1039023.0	1039023.0	3803.0	17.0	B	1.0	25.0	11.0	0.0	3.0	0.0	1487.0	0.0	Gorenjska	1.0
784.0	1229.0	2010.0	A	157.0	1039011.0	1039011.0	3803.0	16.0	A	1.0	16.0	9.0	0.0	0.0	10.0	1487.0	0.0	Gorenjska	1.0
785.0	388.0	2010.0	A	157.0	1039043.0	1039043.0	3803.0	20.0	C	1.0	18.0	9.0	0.0	0.0	0.0	1487.0	0.0	Jugovzhodna Slovenija	1.0
786.0	387.0	2010.0	A	157.0	1038741.0	1038741.0	3803.0	12.0	A	1.0	24.0	9.0	0.0	1.0	23.0	0.0	0.0	Jugovzhodna Slovenija	1.0
787.0	733.0	2010.0	A	157.0	1038750.0	1038750.0	3803.0	13.0	A	1.0	27.0	13.0	0.0	1.0	23.0	0.0	0.0	Jugovzhodna Slovenija	1.0
788.0	734.0	2010.0	A	157.0	1038753.0	1038753.0	3803.0	13.0	B	1.0	25.0	13.0	0.0	1.0	24.0	0.0	0.0	Jugovzhodna Slovenija	1.0
789.0	735.0	2010.0	A	157.0	1038999.0	1038999.0	3803.0	14.0	E	1.0	21.0	8.0	0.0	1.0	20.0	0.0	0.0	Jugovzhodna Slovenija	1.0
189.5	16570.0	2010.0	A	157.0	1039012.0	1039012.0	3803.0	16.0	B	1.0	18.0	7.0	0.0	1.0	12.0	1487.0	0.0	Gorenjska	1.0
280.0	689.0	2010.0	A	157.0	1039020.0	1039020.0	3803.0	17.0	A	1.0	24.0	11.0	0.0	2.0	0.0	1487.0	0.0	Savinjska	1.0
358.4	19790.0	2010.0	A	157.0	1038744.0	1038744.0	3803.0	12.0	B	1.0	24.0	8.0	0.0	0.0	21.0	0.0	0.0	Gorenjska	1.0
358.7	17530.0	2010.0	A	157.0	1039026.0	1039026.0	3803.0	18.0	A	1.0	20.0	8.0	0.0	2.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
614.5	14849.0	2010.0	A	157.0	1039027.0	1039027.0	3803.0	18.0	B	1.0	20.0	7.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
358.5	14850.0	2010.0	A	157.0	1039029.0	1039029.0	3803.0	18.0	C	1.0	19.0	9.0	0.0	2.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
1.0	10609.0	2010.0	A	157.0	1039031.0	1039031.0	3803.0	19.0	A	1.0	20.0	10.0	0.0	4.0	0.0	1487.0	0.0	Goriška	1.0
2.0	10849.0	2010.0	A	157.0	1039033.0	1039033.0	3803.0	19.0	B	1.0	20.0	10.0	0.0	2.0	0.0	1487.0	0.0	Goriška	1.0
3.0	118.0	2010.0	A	157.0	1039036.0	1039036.0	3803.0	19.0	C	1.0	19.0	9.0	0.0	1.0	0.0	1487.0	0.0	Goriška	1.0
4.0	703.0	2010.0	A	157.0	1039038.0	1039038.0	3803.0	20.0	A	1.0	19.0	10.0	0.0	2.0	0.0	1487.0	0.0	Goriška	1.0
5.0	117.0	2010.0	A	157.0	1038993.0	1038993.0	3803.0	14.0	A	1.0	19.0	9.0	0.0	1.0	19.0	0.0	0.0	Goriška	1.0
6.0	121.0	2010.0	A	157.0	1038995.0	1038995.0	3803.0	14.0	B	1.0	19.0	10.0	0.0	1.0	14.0	0.0	0.0	Goriška	1.0
7.0	645.0	2010.0	A	157.0	1039007.0	1039007.0	3803.0	15.0	A	1.0	23.0	14.0	0.0	1.0	21.0	1487.0	0.0	Goriška	1.0
8.0	115.0	2010.0	A	157.0	1039010.0	1039010.0	3803.0	15.0	B	1.0	22.0	12.0	0.0	1.0	16.0	1487.0	0.0	Goriška	1.0
9.0	658.0	2010.0	A	157.0	1039041.0	1039041.0	3803.0	20.0	B	1.0	20.0	9.0	0.0	3.0	0.0	1487.0	0.0	Goriška	1.0
11.0	657.0	2010.0	A	158.0	1045476.0	1045476.0	3803.0	16.0	A	1.0	18.0	9.0	0.0	0.0	16.0	1487.0	0.0	Goriška	1.0
12.0	664.0	2010.0	A	158.0	1045504.0	1045504.0	3803.0	20.0	C	1.0	24.0	15.0	0.0	1.0	0.0	1487.0	0.0	Goriška	1.0
13.0	666.0	2010.0	A	158.0	1045479.0	1045479.0	3803.0	16.0	C	1.0	21.0	11.0	0.0	1.0	11.0	1487.0	0.0	Goriška	1.0
14.0	177.0	2010.0	A	158.0	1045480.0	1045480.0	3803.0	17.0	A	1.0	26.0	14.0	0.0	1.0	0.0	1487.0	0.0	Pomurska	1.0
15.0	9856.0	2010.0	A	158.0	1045482.0	1045482.0	3803.0	17.0	B	1.0	28.0	12.0	0.0	1.0	0.0	1487.0	0.0	Pomurska	1.0
16.0	351.0	2010.0	A	158.0	1045483.0	1045483.0	3803.0	17.0	C	1.0	27.0	14.0	0.0	3.0	0.0	1487.0	0.0	Pomurska	1.0
18.0	249.0	2010.0	A	158.0	1045485.0	1045485.0	3803.0	18.0	A	1.0	22.0	9.0	0.0	1.0	0.0	1487.0	0.0	Podravska	1.0
19.0	502.0	2010.0	A	158.0	1045490.0	1045490.0	3803.0	18.0	B	1.0	23.0	11.0	0.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
20.0	436.0	2010.0	A	158.0	1045491.0	1045491.0	3803.0	18.0	C	1.0	21.0	9.0	0.0	1.0	0.0	1487.0	0.0	Gorenjska	1.0
21.0	883.0	2010.0	A	158.0	1045497.0	1045497.0	3803.0	19.0	C	1.0	25.0	13.0	0.0	4.0	0.0	1487.0	0.0	Gorenjska	1.0
22.0	884.0	2010.0	A	158.0	1045469.0	1045469.0	3803.0	13.0	C	1.0	26.0	12.0	0.0	0.0	26.0	0.0	0.0	Gorenjska	1.0
23.0	146.0	2010.0	A	158.0	1045475.0	1045475.0	3803.0	15.0	C	1.0	24.0	13.0	0.0	3.0	19.0	1487.0	0.0	Notranjsko-Kraška	1.0
24.0	437.0	2010.0	A	158.0	1045455.0	1045455.0	3803.0	12.0	A	1.0	25.0	13.0	0.0	1.0	23.0	0.0	0.0	Gorenjska	1.0
25.0	885.0	2010.0	A	158.0	1045463.0	1045463.0	3803.0	12.0	B	1.0	21.0	11.0	0.0	1.0	20.0	0.0	0.0	Gorenjska	1.0
26.0	535.0	2010.0	A	158.0	1045464.0	1045464.0	3803.0	12.0	C	1.0	24.0	13.0	0.0	0.0	24.0	0.0	0.0	Osrednjeslovenska	1.0
27.0	510.0	2010.0	A	158.0	1045465.0	1045465.0	3803.0	13.0	A	1.0	25.0	13.0	0.0	0.0	25.0	0.0	0.0	Goriška	1.0
28.0	847.0	2010.0	A	158.0	1045466.0	1045466.0	3803.0	13.0	B	1.0	25.0	12.0	0.0	1.0	25.0	0.0	0.0	Goriška	1.0
29.0	848.0	2010.0	A	158.0	1045470.0	1045470.0	3803.0	14.0	A	1.0	28.0	14.0	0.0	1.0	25.0	0.0	0.0	Goriška	1.0
30.0	552.0	2010.0	A	158.0	1045471.0	1045471.0	3803.0	14.0	B	1.0	26.0	13.0	0.0	0.0	23.0	0.0	0.0	Savinjska	1.0
31.0	877.0	2010.0	A	158.0	1045472.0	1045472.0	3803.0	14.0	C	1.0	25.0	12.0	0.0	0.0	25.0	0.0	0.0	Savinjska	1.0
32.0	876.0	2010.0	A	158.0	1045473.0	1045473.0	3803.0	15.0	A	1.0	26.0	11.0	0.0	0.0	22.0	1487.0	0.0	Savinjska	1.0
