sola;izb0;izb1;izb2;izb3;izb4;izb5;izb6;izb7;izb8;izb9;izb10;izb11;izb12;izb13;izb14;izb15;izb16;izb17;izb18;izb19;izb20;izb21;izb22;izb23;izb24;izb25;izb26;izb27;izb28;izb29;izb30;izb31;izb32;izb33;izb34;izb35;izb36;izb37;izb38;izb39;izb40;izb41;izb42;izb43;izb44;izb45;izb46;izb47;izb48;izb49;izb50;izb51;izb52;izb53;izb54;izb55;izb56;izb57;izb58;izb59;izb60;izb61;izb62;izb63;izb64;izb65;izb66;izb67;izb68;izb69;izb70;izb71;izb72;izb73;izb74;izb75;izb76;izb77;izb78;izb79;izb80;izb81;izb82;izb83;izb84;izb85;izb86;izb87;izb88;izb89;izb90;izb91;izb92;izb93;izb94;izb95;izb96;izb97;izb98;izb99;izb100;izb101;izb102;izb103;izb104;izb105;izb106;izb107;izb108;izb109;izb110;izb111;izb112;izb113;izb114;izb115;izb116;izb117;izb118;izb119
Osnovna šola Vincenzo e Diego de Castro Piran Podružnièna šola Seèovlje;0;0;0;0;0;0.01327433628318584;0;0;0;0;0;0;0.017699115044247787;0;0;0;0;0;0;0.030973451327433628;0;0;0.030973451327433628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030973451327433628;0;0.030973451327433628;0;0;0.01327433628318584;0;0;0;0;0;0;0;0;0.022123893805309734;0;0;0.030973451327433628;0;0;0.022123893805309734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02654867256637168;0;0.022123893805309734;0;0;0;0;0;0.02654867256637168;0;0.017699115044247787;0;0.022123893805309734;0;0;0;0;0;0;0;0;0;0;0;0.022123893805309734;0;0.02654867256637168;0;0;0;0.02654867256637168;0;0;0
Osnovna šola Franceta Bevka Tolmin;0;0;0;0.0034666666666666665;0.0013333333333333333;0.0024;0;0;0;0.0029333333333333334;0;0.0013333333333333333;0.0010666666666666667;0;0;0;0;0;0.0024;0;0;0;0;0;0;0;0;0;0.005333333333333333;0;0.005333333333333333;0;0;0;0.009066666666666667;0;0;0;0;0;0.0034666666666666665;0;0;0;0.0024;0.0048;0;0;0;0;0;0.0034666666666666665;0;0;0;0;0;0.0037333333333333333;0.004266666666666667;0.0024;0.0056;0;0;0.0061333333333333335;0;0;0;0.005066666666666666;0.0034666666666666665;0;0;0.0013333333333333333;0;0;0;0;0;0.0032;0;0;0.0018666666666666666;0;0.0037333333333333333;0.0032;0;0;0;0;0.0010666666666666667;0;0;0.0008;0;0;0;0.004266666666666667;0.0024;0.0034666666666666665;0.0064;0;0;0;0;0.0034666666666666665;0;0.0021333333333333334;0.004533333333333334;0;0;0;0;0;0.0061333333333333335;0.0061333333333333335;0;0;0.0029333333333333334;0;0;0.0013333333333333333
Osnovna šola Pier Paolo Vergerio il Vecchio Koper;0;0;0;0.0048216007714561235;0;0;0;0;0;0;0;0.009643201542912247;0.01446480231436837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013500482160077145;0.01253616200578592;0;0.010607521697203472;0;0;0.0048216007714561235;0;0;0;0;0;0;0;0;0.007714561234329798;0;0;0.01253616200578592;0;0;0.009643201542912247;0;0;0;0.0057859209257473485;0;0;0;0;0.0028929604628736743;0;0;0;0;0.013500482160077145;0;0;0;0;0;0.008678881388621022;0;0;0;0;0.010607521697203472;0;0;0.006750241080038573;0;0;0;0;0.003857280617164899;0;0.008678881388621022;0;0;0;0;0;0;0;0.006750241080038573;0;0;0;0;0;0.015429122468659595;0;0;0;0.006750241080038573;0;0;0.006750241080038573
Osnovna šola Pohorskega odreda Slov. Bistrica Podružnica Zgornja Ložnica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4594594594594595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2702702702702703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2702702702702703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Osnovna šola Boštanj;0;0;0;0.0072992700729927005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016423357664233577;0;0;0.005018248175182482;0;0;0;0;0;0;0;0;0;0;0;0.01322992700729927;0;0;0;0;0;0.004105839416058394;0;0;0;0;0.013686131386861315;0;0;0;0;0;0;0;0;0;0;0;0.00958029197080292;0;0;0.005018248175182482;0;0;0.006386861313868613;0;0;0.016423357664233577;0.004105839416058394;0;0;0;0;0.008667883211678832;0;0;0.008211678832116789;0;0.0072992700729927005;0;0;0.005018248175182482;0;0.011861313868613138;0.006843065693430657;0;0;0.0072992700729927005;0;0;0;0;0;0;0;0.006843065693430657;0;0.0072992700729927005;0;0;0;0;0;0;0;0;0;0.006843065693430657;0;0;0;0.002281021897810219;0;0.006843065693430657;0;0;0;0.009124087591240875;0;0;0
Osnovna šola Frana Erjavca Nova Gorica;0;0;0;0.007622811970638058;0;0.0033879164313946925;0;0;0;0;0;0;0;0;0;0;0;0.004234895539243365;0.004234895539243365;0;0;0;0;0;0;0;0;0;0;0;0.004234895539243365;0;0;0;0.005081874647092038;0;0;0;0;0;0.004799548277809147;0;0;0;0;0;0;0.002540937323546019;0;0;0.001976284584980237;0.004234895539243365;0.002258610954263128;0;0;0;0;0.004799548277809147;0.005081874647092038;0;0.009316770186335404;0;0.0033879164313946925;0.004234895539243365;0;0;0;0.006211180124223602;0.002540937323546019;0;0;0.0033879164313946925;0;0;0;0;0;0.0036702428006775835;0;0;0.005081874647092038;0;0.003952569169960474;0.014680971202710334;0.003952569169960474;0;0;0;0;0;0;0.0036702428006775835;0;0;0;0;0.004234895539243365;0;0;0;0.003952569169960474;0.003105590062111801;0.005928853754940711;0.00282326369282891;0;0;0.007905138339920948;0;0;0;0;0;0.009034443817052512;0;0;0;0.0036702428006775835;0;0;0.003952569169960474
Osnovna šola Dobrepolje;0;0.0055248618784530384;0;0.0023020257826887663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011049723756906077;0.0023020257826887663;0;0.001841620626151013;0;0;0;0;0;0;0;0;0;0;0;0.004143646408839779;0;0;0;0;0;0.0027624309392265192;0;0;0;0.001841620626151013;0.006906077348066298;0;0;0.001841620626151013;0;0;0.0027624309392265192;0;0;0;0;0;0.010128913443830571;0;0;0.030847145488029467;0;0.0027624309392265192;0.004143646408839779;0;0;0;0.03130755064456722;0.0032228360957642726;0;0;0;0.003683241252302026;0;0;0;0;0.0027624309392265192;0;0;0;0;0;0.01979742173112339;0;0;0.007366482504604052;0;0;0;0;0;0.0055248618784530384;0;0;0;0.004143646408839779;0.0027624309392265192;0;0;0;0;0;0;0;0;0.005985267034990792;0;0;0;0.009668508287292817;0;0.027624309392265192;0;0;0;0.003683241252302026;0;0;0
VIZ Osnovna šola Rogatec;0;0;0;0.0038022813688212928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005492184199408534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010984368398817067;0;0;0;0;0;0.005492184199408534;0;0;0;0;0;0.005492184199408534;0;0;0;0;0.005069708491761723;0;0;0;0;0;0.0033798056611744824;0;0;0.005492184199408534;0;0;0.005492184199408534;0;0;0;0.009294465568229826;0;0;0;0;0;0;0;0;0;0;0;0;0.010561892691170258;0;0;0.0033798056611744824;0;0;0.0016899028305872412;0;0;0;0;0;0;0;0;0.0076045627376425855;0.0063371356147021544;0;0;0;0;0.0033798056611744824;0;0;0;0;0.0063371356147021544;0;0;0;0.0012674271229404308;0;0.0076045627376425855;0;0;0;0.010561892691170258;0;0;0
VIZ II. OŠ Rogaška Slatina;0;0;0;0.002461235540241201;0.0034457297563376815;0;0;0;0;0;0;0.0012306177701206006;0.0014767413241447206;0.005414718188530642;0;0;0;0;0;0.008368200836820083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004922471080482402;0;0;0;0.0031996062023135615;0;0.002461235540241201;0;0;0;0;0.0034457297563376815;0.005414718188530642;0;0.002461235540241201;0;0;0;0;0;0;0;0.002215111986217081;0.002461235540241201;0;0;0.006153088850603003;0;0;0.0036918533103618015;0;0;0;0.006891459512675363;0;0;0;0.0017228648781688408;0.002461235540241201;0;0;0;0;0.0039379768643859215;0;0;0;0;0.0036918533103618015;0.0039379768643859215;0;0;0.004676347526458282;0;0.0007383706620723603;0;0;0.0007383706620723603;0;0;0.004676347526458282;0.002953482648289441;0.005168594634506522;0;0.0007383706620723603;0;0;0.0041841004184100415;0;0;0;0;0.009598818606940684;0;0;0;0.005414718188530642;0;0.005414718188530642;0;0;0;0.002953482648289441;0.005660841742554762;0;0.0009844942160964804
Osnovna šola Pohorskega bataljona Oplotnica;0;0;0.00663075010360547;0.0074595938665561546;0;0.0020721094073767096;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0037297969332780773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005801906340654786;0;0;0;0;0;0.0024865312888520514;0;0;0;0;0.004973062577704103;0.0074595938665561546;0;0.003315375051802735;0;0.0074595938665561546;0.0024865312888520514;0;0;0;0;0;0.01118939079983423;0;0;0.009117281392457521;0;0.003315375051802735;0.005801906340654786;0;0;0;0.009531703273932863;0;0;0;0.004144218814753419;0;0;0;0;0;0.0037297969332780773;0;0.004144218814753419;0.0024865312888520514;0;0.005801906340654786;0.002900953170327393;0;0;0.0045586406962287605;0;0;0;0;0;0;0;0;0.0024865312888520514;0.006216328222130129;0;0;0;0;0;0;0;0;0;0.00663075010360547;0;0;0;0.004144218814753419;0;0.01326150020721094;0;0;0;0.006216328222130129;0;0;0
Osnovna šola Cirkulane - Zavrè Podružnica Zavrè;0;0;0;0.006578947368421052;0;0;0.015977443609022556;0.006578947368421052;0;0;0;0;0;0;0;0;0;0;0;0.007518796992481203;0;0.013157894736842105;0;0;0;0;0;0;0;0;0;0;0;0;0.018796992481203006;0.013157894736842105;0.004699248120300752;0;0;0;0.004699248120300752;0;0;0;0.007518796992481203;0.013157894736842105;0;0;0.006578947368421052;0;0;0;0;0;0;0;0;0.002819548872180451;0;0;0.02913533834586466;0;0.008458646616541353;0.006578947368421052;0;0;0;0.005639097744360902;0.010338345864661654;0;0;0;0.005639097744360902;0;0;0.011278195488721804;0;0.0037593984962406013;0;0;0.005639097744360902;0;0;0;0;0;0.007518796992481203;0;0;0;0;0;0;0;0;0;0.006578947368421052;0.005639097744360902;0;0;0;0;0;0;0;0.004699248120300752;0.002819548872180451;0;0;0;0.009398496240601503;0;0.015037593984962405;0;0;0;0.006578947368421052;0;0;0
Osnovna šola Polzela;0.005120702267739576;0;0;0.002926115581565472;0.0026822726164350157;0.0026822726164350157;0;0;0;0;0;0;0;0;0;0;0;0.001950743721043648;0.006827603023652768;0.0031699585466959277;0;0;0;0;0;0;0.001463057790782736;0;0;0;0;0;0;0;0.0053645452328700315;0;0;0;0.001706900755913192;0.001463057790782736;0.0063399170933918555;0;0;0;0.00243842965130456;0.005608388198000487;0;0;0.0053645452328700315;0;0;0.005120702267739576;0;0;0;0;0;0.0053645452328700315;0;0;0.005120702267739576;0;0;0.0026822726164350157;0.001463057790782736;0.005120702267739576;0;0.006827603023652768;0.0060960741282614;0;0;0;0.005852231163130944;0;0;0.001463057790782736;0;0.001706900755913192;0;0;0.005852231163130944;0;0;0.0026822726164350157;0;0;0.0036576444769568397;0;0;0;0;0;0;0;0;0.005852231163130944;0.0026822726164350157;0;0;0;0;0.0063399170933918555;0.00121921482565228;0;0;0.0021945866861741038;0.0026822726164350157;0;0;0;0.0031699585466959277;0;0.009266032674957328;0;0;0;0.00243842965130456;0;0;0
Osnovna šola Dobrovo;0;0;0;0.004888268156424581;0;0;0;0.003840782122905028;0;0;0;0;0;0;0;0;0;0;0.005935754189944134;0.0034916201117318434;0;0;0;0;0;0;0.004189944134078212;0;0.004539106145251397;0;0.005935754189944134;0;0;0;0.007681564245810056;0;0;0;0;0;0.004539106145251397;0;0;0;0;0.003840782122905028;0;0;0.003840782122905028;0;0;0;0;0;0;0;0;0.007681564245810056;0.004539106145251397;0;0.004888268156424581;0;0;0.01047486033519553;0;0;0;0.005935754189944134;0;0;0;0;0.003840782122905028;0;0;0;0;0;0;0;0;0;0.004539106145251397;0.0034916201117318434;0;0;0;0;0;0;0;0;0;0;0;0;0.01047486033519553;0;0;0;0;0.003840782122905028;0;0.004539106145251397;0;0;0.007332402234636872;0;0;0;0;0;0.012569832402234637;0;0;0;0.010125698324022346;0;0;0
Osnovna šola Savsko naselje;0;0.0021941854086670325;0;0.012068019747668678;0;0;0;0;0;0;0;0.004388370817334065;0.0016456390565002743;0;0;0;0;0;0;0.008228195282501372;0.0032912781130005485;0;0;0;0.008228195282501372;0;0.010422380691168404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006034009873834339;0;0;0.004388370817334065;0;0;0;0;0;0;0;0;0.01151947339550192;0;0;0.008228195282501372;0;0.010422380691168404;0.0038398244651673065;0;0;0;0.006582556226001097;0;0;0;0.0038398244651673065;0.007131102578167855;0;0;0;0;0.005485463521667581;0;0;0;0;0;0;0;0;0.004388370817334065;0;0.0010970927043335162;0;0;0.0038398244651673065;0;0;0.009325287986834888;0;0.006034009873834339;0;0.004936917169500823;0;0;0.0021941854086670325;0;0;0;0;0.008228195282501372;0;0;0;0.0016456390565002743;0;0.01151947339550192;0;0;0;0.006582556226001097;0;0;0.0021941854086670325
Osnovna šola Šmartno v Tuhinju;0;0;0;0.00691699604743083;0;0.0029644268774703555;0;0.0036231884057971015;0;0;0;0;0;0;0;0;0;0.00461133069828722;0;0.002635046113306983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0013175230566534915;0;0;0;0;0;0.00461133069828722;0;0;0;0;0.002635046113306983;0;0;0.002635046113306983;0;0;0.005599472990777339;0;0;0;0;0.002635046113306983;0.005599472990777339;0;0;0.006587615283267457;0;0;0.007246376811594203;0;0;0;0.014492753623188406;0;0;0;0.00230566534914361;0;0;0;0;0.005270092226613966;0.0029644268774703555;0.00230566534914361;0.0032938076416337285;0.002635046113306983;0;0.004940711462450593;0.0029644268774703555;0.009552042160737812;0;0.0029644268774703555;0;0;0;0;0;0;0;0;0;0.0016469038208168643;0;0;0;0.00461133069828722;0.0036231884057971015;0.002635046113306983;0;0;0;0.008563899868247694;0;0;0;0.006258234519104084;0;0.012845849802371542;0.00230566534914361;0;0;0.004281949934123847;0;0;0
Osnovna šola in vrtec Sveta Trojica;0;0;0;0.00498220640569395;0;0;0;0.0035587188612099642;0;0;0;0;0;0;0;0;0;0;0.002135231316725979;0.004270462633451958;0;0;0;0;0;0;0;0;0;0.0014234875444839859;0;0.002135231316725979;0;0;0.010676156583629894;0;0;0;0.004270462633451958;0;0.00498220640569395;0;0;0;0;0.010676156583629894;0;0;0.0071174377224199285;0;0;0.0028469750889679717;0;0.0099644128113879;0;0;0;0.0035587188612099642;0;0;0.008540925266903915;0;0;0.008540925266903915;0.008540925266903915;0;0;0.004270462633451958;0;0;0;0;0.00498220640569395;0;0;0;0.02704626334519573;0.0056939501779359435;0;0;0;0;0.00498220640569395;0;0;0;0.008540925266903915;0;0;0;0;0;0;0;0.013523131672597865;0.00498220640569395;0.0028469750889679717;0;0;0;0;0.0071174377224199285;0;0;0;0;0.0056939501779359435;0;0;0;0.006405693950177936;0;0.0199288256227758;0.010676156583629894;0;0;0.0056939501779359435;0;0;0
Osnovna šola Cirkovce;0;0;0;0;0;0;0.014122394082044385;0;0;0;0;0;0;0;0;0;0;0;0.0033624747814391394;0.007397444519166106;0;0.012777404169468728;0;0;0;0;0;0;0.006724949562878279;0;0;0.013449899125756557;0;0;0.007397444519166106;0.01546738399462004;0;0;0;0;0.008742434431741762;0;0.010087424344317418;0.0033624747814391394;0;0.0026899798251513113;0;0;0.0033624747814391394;0;0;0.00941492938802959;0;0;0;0;0;0;0;0;0.007397444519166106;0;0.007397444519166106;0.004707464694014795;0;0;0;0.010087424344317418;0.005379959650302623;0;0;0;0.00605245460659045;0;0;0;0.0020174848688634837;0.006724949562878279;0;0.005379959650302623;0.004707464694014795;0;0.004707464694014795;0;0;0;0.007397444519166106;0;0;0;0;0;0.016812373907195696;0;0;0;0.004034969737726967;0;0;0.004707464694014795;0;0.010759919300605245;0.011432414256893073;0;0;0.004707464694014795;0;0;0;0;0.008742434431741762;0;0.017484868863483525;0;0;0.005379959650302623;0.004034969737726967;0;0;0
Osnovna šola Dolenjske Toplice;0;0.0029142381348875937;0;0.006661115736885929;0;0.006661115736885929;0;0;0;0.005828476269775187;0;0;0;0;0;0;0;0;0.009575353871773521;0.00749375520399667;0.005828476269775187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004995836802664446;0;0;0;0;0.005412156536219817;0;0;0.009159034138218152;0.003746877601998335;0;0.006661115736885929;0;0;0;0;0;0.006661115736885929;0;0;0.009159034138218152;0;0;0.012073272273105746;0;0;0;0.009575353871773521;0.009991673605328892;0;0;0;0;0;0;0;0.005412156536219817;0.004579517069109076;0.0062447960033305576;0.0062447960033305576;0;0.005828476269775187;0;0.004995836802664446;0;0;0.004163197335553705;0;0;0;0;0;0;0.004995836802664446;0;0.009159034138218152;0.004579517069109076;0;0;0;0;0.005828476269775187;0;0;0;0;0.007077435470441299;0;0;0;0.005412156536219817;0;0.004995836802664446;0;0;0;0.003746877601998335;0;0;0
Osnovna šola Dob;0;0;0;0.00785916378497328;0.0028292989625903803;0.0012574662055957245;0;0;0;0.003772398616787174;0;0;0.001886199308393587;0.006287331027978623;0;0;0;0;0;0.004715498270983967;0;0;0.004086765168186105;0;0.0028292989625903803;0;0.004715498270983967;0;0.001886199308393587;0;0;0;0;0;0.00785916378497328;0;0;0;0;0;0.0031436655139893115;0;0;0;0;0;0;0;0.006601697579377554;0;0;0.0031436655139893115;0;0;0;0;0;0.004715498270983967;0;0;0.00534423137378183;0;0;0.003772398616787174;0;0;0;0.00534423137378183;0;0;0;0;0.0044011317195850365;0;0;0;0.0031436655139893115;0.005972964476579692;0;0;0.002514932411191449;0;0.005658597925180761;0;0;0;0.004086765168186105;0;0.001886199308393587;0;0;0;0;0;0;0;0.0044011317195850365;0;0.0031436655139893115;0;0;0.0034580320653882428;0.004086765168186105;0;0;0;0.005972964476579692;0;0;0;0.0044011317195850365;0;0.0034580320653882428;0;0;0;0.002514932411191449;0;0;0
Osnovna šola Karla Destovnika Kajuha Ljubljana;0;0;0;0.008723599632690543;0;0.005509641873278237;0;0;0;0.005968778696051423;0;0;0.0013774104683195593;0.0073461891643709825;0;0;0;0;0.005509641873278237;0.009182736455463728;0;0;0;0;0.005509641873278237;0;0;0;0;0;0;0;0;0;0.010560146923783287;0;0;0;0.0036730945821854912;0;0.0073461891643709825;0;0;0;0.0027548209366391185;0.0073461891643709825;0;0;0.0032139577594123047;0;0;0.004132231404958678;0;0;0;0;0;0.004132231404958678;0;0;0.008264462809917356;0;0;0;0;0;0;0.010560146923783287;0.005509641873278237;0;0;0;0.004132231404958678;0;0;0;0.009182736455463728;0.004132231404958678;0;0.004132231404958678;0.010101010101010102;0;0.004132231404958678;0.004591368227731864;0;0;0.005968778696051423;0;0.002295684113865932;0;0;0;0;0;0;0;0.005509641873278237;0;0.005050505050505051;0;0;0.014233241505968778;0;0;0;0.01147842056932966;0.004132231404958678;0;0;0;0.007805325987144169;0;0.0073461891643709825;0.004591368227731864;0;0;0;0;0;0
Osnovna šola Livada Velenje;0;0;0.00390625;0.009588068181818182;0.002840909090909091;0;0;0;0;0;0;0.0014204545454545455;0;0;0;0;0;0;0;0.005681818181818182;0;0;0;0;0;0;0;0;0;0.005681818181818182;0;0;0;0;0.006392045454545455;0;0;0;0.0035511363636363635;0;0.0035511363636363635;0;0;0;0;0.0035511363636363635;0;0;0.005681818181818182;0;0;0.0035511363636363635;0;0;0;0;0;0.008167613636363636;0;0;0.005681818181818182;0;0;0.004616477272727273;0.005681818181818182;0;0;0.01065340909090909;0;0;0;0.0024857954545454545;0;0;0;0;0;0.006392045454545455;0;0;0;0;0;0;0;0;0.0024857954545454545;0;0;0;0;0.0017755681818181818;0;0;0;0;0.002130681818181818;0;0;0;0;0.002130681818181818;0;0;0;0;0.002840909090909091;0;0;0;0.004971590909090909;0;0.007457386363636364;0;0;0;0.006036931818181818;0;0;0.0007102272727272727
Osnovna šola Toneta Tomšièa Knežak;0.024205748865355523;0;0;0.009077155824508321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030257186081694403;0;0;0;0;0;0;0;0;0;0;0;0.01664145234493192;0;0;0.01361573373676248;0;0;0;0;0.01361573373676248;0.019667170953101363;0;0;0;0;0.024205748865355523;0;0;0;0;0;0.01361573373676248;0;0;0;0;0.019667170953101363;0.009077155824508321;0;0.007564296520423601;0.01361573373676248;0;0;0;0;0.01361573373676248;0;0.01361573373676248;0;0;0;0;0;0;0;0;0.01059001512859304;0.007564296520423601;0;0;0.015128593040847202;0;0.012102874432677761;0.02118003025718608;0;0;0.006051437216338881;0;0;0;0;0;0;0;0;0;0.01059001512859304;0;0;0;0;0.0045385779122541605;0;0;0;0;0;0;0;0;0.007564296520423601;0;0.02723146747352496;0.007564296520423601;0;0;0.01361573373676248;0;0;0
Osnovna šola Prežihovega Voranca Jesenice;0;0.002528154447253505;0;0.004136980004596644;0.002528154447253505;0.001378993334865548;0;0;0;0;0;0.003217651114686279;0;0;0;0;0;0;0.000689496667432774;0.009652953344058838;0.003907147782119053;0;0.001378993334865548;0;0;0;0;0;0;0.0018386577798207308;0;0;0;0;0.002528154447253505;0;0;0;0.0022983222247759134;0;0.0018386577798207308;0;0;0;0;0.006894966674327741;0;0;0.005745805561939784;0;0;0.002528154447253505;0;0.0009193288899103654;0;0;0;0.0036773155596414617;0;0;0.006435302229372558;0;0;0.0059756377844173755;0;0;0;0.004826476672029419;0.006435302229372558;0;0;0.002068490002298322;0.0011491611123879567;0;0;0;0.000689496667432774;0.003217651114686279;0;0;0;0;0;0;0;0;0.0036773155596414617;0;0;0;0;0.0016088255573431394;0;0.0016088255573431394;0.001378993334865548;0;0.0016088255573431394;0;0;0;0;0.0029878188922086877;0;0;0;0;0.003217651114686279;0;0;0;0.009882785566536429;0;0.01011261778901402;0;0;0;0.002068490002298322;0.003217651114686279;0;0.002068490002298322
Osnovna šola Otoèec;0;0;0;0.007180156657963447;0;0;0;0;0;0;0;0.007832898172323759;0;0.0045691906005221935;0;0;0;0;0;0.012402088772845953;0;0;0;0;0.0097911227154047;0;0;0;0;0;0;0;0;0;0.01370757180156658;0;0;0;0;0;0.015013054830287207;0;0;0;0;0.0097911227154047;0;0;0;0;0;0.018276762402088774;0;0;0;0;0.006527415143603133;0.007180156657963447;0;0;0.010443864229765013;0;0.006527415143603133;0.007180156657963447;0;0;0;0.010443864229765013;0.01370757180156658;0;0;0;0.009138381201044387;0;0;0;0.0039164490861618795;0.00587467362924282;0;0;0;0;0.007832898172323759;0;0.006527415143603133;0;0.00587467362924282;0;0;0;0;0.0032637075718015664;0;0;0.0045691906005221935;0.015665796344647518;0.0039164490861618795;0;0;0;0;0;0;0;0;0;0.0097911227154047;0;0;0;0.005221932114882507;0.0039164490861618795;0.01370757180156658;0.015013054830287207;0;0;0.009138381201044387;0;0;0.005221932114882507
Osnovna šola IV. Murska Sobota;0.014285714285714285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014285714285714285;0.017857142857142856;0;0;0;0;0;0.017857142857142856;0;0;0;0;0.010714285714285714;0;0;0.014285714285714285;0;0;0;0;0;0.014285714285714285;0;0;0;0;0;0;0.014285714285714285;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0.017857142857142856;0.014285714285714285;0;0;0;0;0;0;0;0;0;0;0;0;0.014285714285714285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017857142857142856;0;0;0;0;0;0;0
Osnovna šola Maleènik;0;0;0;0.007531865585168019;0.0028968713789107765;0;0.008111239860950173;0;0;0.006952491309385863;0.006373117033603708;0;0;0;0;0;0;0;0;0.00869061413673233;0;0.00869061413673233;0;0;0;0;0.010428736964078795;0;0;0;0;0;0;0;0.006373117033603708;0.006952491309385863;0;0;0.005793742757821553;0;0.008111239860950173;0;0.0034762456546929316;0;0;0.008111239860950173;0.005793742757821553;0;0.005214368482039398;0;0;0.010428736964078795;0;0.0034762456546929316;0;0;0;0.005214368482039398;0;0;0.01100811123986095;0;0;0.00869061413673233;0;0;0;0.01216685979142526;0.01216685979142526;0;0;0.005793742757821553;0.005214368482039398;0;0;0.004055619930475087;0;0.009849362688296639;0;0;0;0;0;0.017960602549246814;0;0.005793742757821553;0.002317497103128621;0;0;0;0;0;0;0;0.004055619930475087;0.005214368482039398;0.006952491309385863;0;0;0.005214368482039398;0;0.005793742757821553;0;0;0;0.007531865585168019;0.007531865585168019;0;0;0;0.0028968713789107765;0;0.01216685979142526;0;0;0;0.004055619930475087;0.0034762456546929316;0;0
