Regija,Sifra,Šola,'Okoljska vzgoja II /i/','Likovno snovanje 3 /i/','Izbrani šport /i/','Verstva in etika 2 /i/','Logika III /i/','Ansambelska igra /i/','Kemija v življenju /i/','Angleš?ina III /i/','Matemati?ne delavnice 8 /i/','Latinš?ina I /i/','Ruš?ina III /i/','Projekti iz fizike in tehnike /i/','Madžarš?ina II /i/','Filozofija za otroke: Jaz in drugi /i/','Obdelava gradiv: kovine /i/','Kitajš?ina I /i/','Verstva in etika 1 /i/','Nemš?ina I /i/','Projekti iz fizike in ekologije /i/','Zvezde in vesolje /i/','Tisk /i/','Hrvaš?ina II /i/','Urejanje besedil /i/','Robotika v tehniki /i/','Okoljska vzgoja I /i/','Logika II /i/','Hrvaš?ina I /i/','Klekljanje II /i/','Šolsko novinarstvo /i/','Sre?anja s kulturami in na?ini življenja /i/','Na?ini prehranjevanja /i/','Turisti?na vzgoja /i/','Kmetijska dela /i/','Filozofija za otroke: Eti?na raziskovanja /i/','Angleš?ina II /i/','Romska kultura /i/','Življenje upodobljeno v umetnosti /i/','Srbš?ina II /i/','Francoš?ina III /i/','Obdelava gradiv: umetne snovi /i/','Kemija v okolju /i/','Genetika /i/','Šport za zdravje /i/','Literarni klub /i/','Ruš?ina I /i/','Klaviatura in ra?unalnik I /i/','Raziskovanje doma?e okolice /i/','Glasbeni projekt /i/','Okoljska vzgoja III /i/','Sodobna priprava hrane /i/','Latinš?ina II /i/','Obdelava gradiv: les /i/','Ra?unalništvo (v OŠPP) /i/','Sonce Luna in Zemlja /i/','Latinš?ina III /i/','Ra?unalniška omrežja /i/','Vezenje: Angleško vezenje in rišelje vezenje (i)','Glasbena dela /i/','Filozofija za otroke: Kriti?no mišljenje /i/','Televizija /i/','Šahovsko kombiniranje /i/','Španš?ina III /i/','Nemš?ina III /i/','Sodobnosti z razsežnostmi dediš?ine /i/','Varstvo pred naravnimi in drugimi nesre?ami /i/','Državljanska kultura /i/','Italijanš?ina III /i/','?ebelarstvo /i/','Elektrotehnika /i/','Življenje ?loveka na zemlji /i/','Šahovske strategije /i/','Sodobno kmetijstvo /i/','Francoš?ina II /i/','Informacijsko opismenjevanje /i/','Vezenje: Osnovni vbodi in tehnike vezenja /i/','Odkrivajmo preteklost mojega kraja /i/','Hrvaš?ina III /i/','Matemati?ne delavnice 7 /i/','Kitajš?ina III /i/','Klekljanje I /i/','Organizmi v naravi in umetnem okolju /i/','Daljnogledi in planeti /i/','Raziskovanje organizmov v doma?i okolici /i/','Klaviatura in ra?unalnik II /i/','Nemš?ina II /i/','Kitajš?ina II /i/','Multimedia /i/','Rastline in ?lovek /i/','Italijanš?ina II /i/','Gledališki klub /i/','Starinski in družabni plesi /i/','Ljudski plesi /i/','Kaj nam govorijo umetnine /i/','Ples /i/','Radio /i/','Likovno snovanje 2 /i/','Risanje v geometriji in tehniki /i/','Vezenje: Slikarski marjeti?ni in gobelinski vbodi (i)','Elektronika z robotiko /i/','Oblika in slog /i/','Francoš?ina I /i/','Italijanš?ina I /i/','Šport za sprostitev /i/','Logika I /i/','Srbš?ina I /i/','Ruš?ina II /i/','Klekljanje III /i/','Verstva in etika 3 /i/','Madžarš?ina I /i/','Retorika /i/','Angleš?ina I /i/','Matemati?ne delavnice 9 /i/','Likovno snovanje 1 /i/','Španš?ina II /i/','Poskusi v kemiji /i/','Raziskovanje doma?ega kraja in varstvo njegovega okolja /i/'
Podravska,414,'Osnovna šola Destrnik - Trnovska vas',0,0,22,0,0,11,8,37,0,0,0,0,0,0,10,0,33,19,0,11,0,0,9,0,0,0,0,0,25,0,17,25,0,0,22,0,0,0,0,14,0,0,21,0,0,0,16,10,0,13,0,11,0,0,0,24,0,0,0,31,15,0,16,0,0,0,0,0,13,12,8,0,0,0,0,11,0,0,0,0,21,0,18,0,18,0,17,0,0,10,6,0,0,11,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,7,30,0,0,0,25,0
Podravska,415,'Osnovna šola Juršinci',20,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,20,0,12,8,12,0,0,0,7,0,0,0,0,0,26,0,0,0,0,24,7,0,22,8,0,0,0,0,19,26,0,8,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,23,0,0,8,0,0,0,0,14,0,0,0,11,0,0,0,23,0,0,0,0,0,0,8,21,0,0,0,13,0
Podravska,416,'Osnovna šola Gorišnica',0,16,27,8,0,0,0,0,4,0,0,0,0,0,12,0,0,6,13,0,0,0,13,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,13,5,0,29,0,0,0,0,18,0,4,0,19,0,6,0,13,0,13,0,0,12,0,5,0,0,0,0,0,8,0,7,0,0,9,0,0,0,10,0,0,0,9,0,0,15,0,10,0,0,9,9,3,0,11,0,27,0,0,17,0,0,0,21,0,0,0,0,0,0,19,0,0,23,0,17,0
Podravska,417,'Osnovna šola Markovci',0,9,17,0,0,15,0,0,0,0,0,0,0,0,0,0,11,22,0,12,0,0,26,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,9,0,8,0,9,0,18,0,5,7,10,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,11,0,0,18,0,12,0,0,12,0,0,0,11,21,14,0,11,9,0,0,0,21,0,0,0,0,0,0,0,0,0,13,0,0,20
Podravska,418,'Osnovna šola Cirkulane - Zavr?',0,8,18,0,0,6,0,7,0,0,0,0,0,0,10,0,6,0,0,0,0,0,17,0,0,0,0,0,15,14,0,8,0,0,6,0,0,0,0,0,0,0,20,7,0,0,9,13,0,6,0,9,0,10,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9,0,9,0,0,0
Podravska,419,'Osnovna šola Videm',0,6,14,0,0,8,6,0,17,0,0,0,0,0,14,0,0,11,0,12,7,0,4,10,0,0,0,0,0,0,10,17,0,7,0,0,0,0,9,19,7,0,42,0,0,0,0,8,0,26,0,9,0,5,0,7,0,8,12,15,6,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,7,0,0,8,0,20,0,0,6,0,0,0,0,6,18,0,0,4,0,9,0,31,5,0,0,0,0,0,0,0,16,8,0,6,0
Podravska,420,'Osnovna šola Podlehnik',0,10,26,0,0,14,0,0,12,0,0,0,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,10,21,10,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,19,12,0,21,0,0,0,0,0,5,0,17,0,15,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,18,0,0,0,5,0,7,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,11,0,9,0
Podravska,421,'Osnovna šola Hajdina',0,11,25,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,10,0,0,7,7,0,0,12,0,16,0,19,27,0,0,18,0,0,0,0,0,0,0,11,0,0,0,0,6,0,32,0,9,0,0,0,13,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,7,14,0,9,0,0,0,0,0,15,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,24,0,15,0
Podravska,422,'Osnovna šola Majšperk',0,0,27,0,0,0,0,32,0,0,0,0,0,0,17,0,0,20,0,8,6,4,6,0,0,0,19,0,10,0,5,8,0,0,0,0,0,0,0,7,0,0,19,0,0,0,7,0,0,31,0,28,0,7,0,12,0,0,0,27,5,0,7,0,0,0,0,0,0,8,6,5,0,0,0,10,0,0,0,0,0,14,0,0,12,0,10,0,0,23,0,0,0,11,16,0,0,0,0,0,0,0,26,0,0,0,0,0,0,6,0,0,0,0,7,15
Podravska,423,'Osnovna šola Kidri?evo',0,9,24,0,0,15,0,0,0,0,0,0,0,0,10,0,0,27,0,11,0,0,13,14,16,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,17,0,19,0,9,0,16,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,13,0,0,18,0,0,0,17,0,25,29,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,12,0,30,10
Podravska,424,'Osnovna šola Cirkovce',0,7,10,0,0,9,0,19,0,0,0,0,0,0,8,0,11,11,0,0,0,0,0,0,0,0,0,0,15,0,8,18,0,0,23,0,0,0,0,13,0,0,36,5,0,0,0,7,0,13,0,10,0,9,0,0,0,25,0,0,5,0,3,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,13,0,6,0,12,0,0,5,0,11,0,0,0,0,8,6,0,0,0,0,0,0,18,11,0,0,0,0,0,0,19,0,11,0,15,0
Podravska,468,'Osnovna šola Pohorskega odreda Slovenska Bistrica',0,34,42,13,0,0,0,0,0,0,0,0,0,0,12,0,35,28,0,15,5,7,11,17,0,0,19,0,0,0,6,20,0,0,0,0,0,0,7,17,0,0,40,0,0,0,15,0,0,35,0,15,0,18,0,13,15,0,15,9,22,6,15,0,0,0,0,0,5,0,0,0,0,0,9,0,6,0,0,13,8,9,0,0,11,0,8,12,0,10,0,0,0,11,13,6,0,11,0,0,0,0,32,0,0,0,0,5,0,8,0,0,7,6,12,0
Podravska,470,'Osnovna šola Šmartno na Pohorju',0,8,8,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,8,5,0,6,0,0,0,0,9,0,0,16,0,0,0,6,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,11,0,0,15,0,0,0,11,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,9,0,0,0,9
Podravska,471,'Osnovna šola Partizanska bolnišnica Jesen Tinje',0,9,7,0,0,0,0,8,0,0,0,5,0,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0
Podravska,472,'Osnovna šola Pohorskega bataljona Oplotnica',0,13,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,8,0,7,8,0,0,0,0,0,0,0,10,0,0,28,8,0,0,0,0,0,10,0,9,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,10,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20,0,14,0,0,8,6,6,0,7,0,13,10,0,0,0,0,0,28,0,0,0,0,0,0,5,0,0,5,0,0,0
Podravska,473,'Osnovna šola Gustava Šiliha Laporje',0,0,21,17,0,9,0,9,0,0,0,0,0,0,14,0,9,4,0,0,0,0,12,0,0,0,0,0,0,0,10,15,0,0,11,0,0,0,0,15,0,0,11,0,0,0,10,10,0,21,0,21,0,7,0,11,0,10,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,9,0,0,11,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,11,0,0,0,0,11,0,21,0
Podravska,474,'Osnovna šola dr. Jožeta Pu?nika ?rešnjevec',0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,31,0,0,6,0,0,0,0,0,5,0,9,13,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,13,0,14,0,19,0,10,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,10,0,0,12,0,0,25,0,0,0,0,0,10,20,0,0,0,0,0,0,6,0,0,17,0,7,0
Podravska,475,'Osnovna šola Kajetana Kovi?a Polj?ane',0,15,28,0,0,0,0,0,0,0,0,0,0,0,18,0,18,22,0,6,0,0,23,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,17,0,0,43,5,0,0,0,0,0,29,0,14,0,13,0,8,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,6,0,7,0,8,0,0,10,10,12,0,0,0,6,0,0,0,0,0,0,26,0,0,0,0,0,0,8,0,0,14,7,0,0
Podravska,476,'Osnovna šola Anice ?ernejeve Makole',0,0,42,0,0,0,0,0,8,0,0,0,0,23,0,0,0,12,0,0,0,0,7,0,0,0,0,0,19,0,0,12,0,27,0,0,0,0,0,0,0,0,44,16,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,18,6,0,5,0,0,0,0,22,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,7,0,0,12,0,25,8
Podravska,477,'Osnovna šola Antona Ingoli?a Spodnja Polskava',0,10,18,11,0,14,11,0,9,0,0,0,0,11,0,0,0,27,0,0,0,0,11,0,0,0,0,0,6,0,10,31,0,9,0,0,0,0,0,10,0,0,17,0,0,0,5,6,0,6,0,12,0,0,0,11,0,11,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,8,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,8,0,9,0,0,10,11,8,11
Podravska,553,'Osnovna šola Prežihovega Voranca Maribor',0,0,26,0,0,9,0,0,0,0,0,0,0,9,9,0,0,7,0,0,0,0,10,10,0,7,0,0,0,0,13,32,0,10,0,0,0,0,5,11,0,0,12,0,0,0,0,15,0,14,0,11,0,0,0,12,0,11,10,20,0,15,4,0,0,0,0,0,0,26,0,0,10,0,0,7,0,0,0,0,0,0,0,0,7,0,14,0,0,0,7,0,0,16,28,0,0,0,15,0,9,0,16,16,0,0,0,0,0,11,0,0,13,8,40,13
Podravska,554,'Osnovna šola Male?nik',0,15,9,0,0,0,0,12,0,0,0,0,0,0,21,0,0,22,0,15,11,0,17,10,0,0,10,0,9,0,0,9,0,0,15,0,11,0,0,18,0,0,12,0,0,6,0,13,0,11,0,18,0,11,0,6,0,0,0,0,9,0,16,0,5,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,7,0,0,19,0,14,0,0,14,9,10,0,31,0,7,0,0,0,0,0,0,24,0,0,0,0,0,0,0,15,0,12,0,9,11
Podravska,555,'Osnovna šola Martina Konšaka Maribor',0,13,22,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,6,7,16,0,0,0,10,0,9,14,7,0,0,0,0,0,0,9,0,0,16,12,0,0,0,14,0,27,0,9,0,10,0,11,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,25,0,9,0,0,14,0,0,0,15,7,14,19,0,0,0,0,0,18,0,0,0,15,0,0,0,0,0,10,6,0,0
Podravska,556,'Osnovna šola Franceta Prešerna Maribor',0,9,36,8,0,0,12,0,0,0,0,0,0,0,11,0,16,18,0,7,4,0,5,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,7,0,0,0,41,0,0,0,0,7,0,29,0,13,0,10,0,13,0,13,14,13,9,5,14,0,0,0,0,0,0,13,16,0,6,0,9,0,0,0,0,0,10,11,12,0,21,0,15,8,0,11,0,0,7,6,9,21,0,0,0,0,7,0,34,5,0,0,0,0,0,8,0,0,7,7,11,6
Podravska,557,'Osnovna šola Bojana Ilicha Maribor',0,21,15,0,0,9,0,0,12,0,0,0,0,26,14,13,0,15,0,13,0,0,11,8,0,0,0,0,9,0,22,0,0,13,0,0,0,0,8,10,0,0,20,0,0,0,0,7,0,15,0,9,0,9,0,14,0,0,16,0,0,7,15,0,10,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,11,17,0,0,11,0,13,0,0,22,14,0,0,9,0,13,0,0,0,0,15,0,28,0,0,0,0,0,0,14,0,7,7,0,15,0
Podravska,558,"'Osnovna šola ""Borcev za severno mejo"" Maribor'",0,9,22,0,0,9,20,0,11,0,0,0,0,0,0,0,0,12,0,27,0,0,19,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,12,0,24,0,13,0,20,0,19,0,17,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,10,0,8,0,0,0,11,0,0,16,0,11,0,0,22,0,0,0,0,0,14,0,0,0,0,0,0,22,0,0,0,0,0,0,14,0,17,15,0,24,0
Podravska,559,'Osnovna šola bratov Polan?i?ev Maribor',0,10,23,0,9,8,0,0,6,0,0,0,0,0,0,0,0,11,13,8,0,0,8,12,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,17,7,0,21,0,0,0,6,0,8,0,16,0,19,10,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,22,12,0,0,0,10,0,22,10,0,0,15,0,0,12,0,0,0,0,0,0,8,0,25,14,0,0,0,0,0,0,0,0,0,6,27,0
Podravska,560,'Osnovna šola Angela Besednjaka Maribor',0,16,8,0,0,0,0,0,13,0,0,0,0,0,0,0,20,10,0,9,0,0,11,13,0,0,0,0,7,0,18,19,0,0,0,0,0,0,8,0,0,20,10,0,0,0,0,0,0,12,0,5,0,7,0,16,0,0,0,0,0,0,4,0,0,0,0,0,10,11,0,0,7,0,0,0,0,7,0,0,0,8,0,0,12,0,11,0,0,11,13,0,0,9,0,13,0,0,0,0,7,0,23,0,0,0,0,0,0,10,0,11,14,0,10,0
Podravska,561,'Osnovna šola Janka Padežnika Maribor',0,0,22,0,0,0,0,6,0,0,0,0,0,6,0,0,9,19,0,12,0,0,15,0,0,10,0,0,12,0,3,5,0,10,8,9,0,0,0,0,0,7,25,11,0,0,0,28,4,11,0,12,0,13,0,9,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,6,8,0,7,0,0,5,7,5,0,13,0,21,27,0,8,23,18,0,12,0,0,0,0,0,0,0,0,29,7,0,0,0,11,0,5,7,0,7,0,9,0
Podravska,562,'Osnovna šola Toneta ?ufarja Maribor',0,9,28,5,0,9,0,0,3,0,0,0,0,0,0,0,7,32,0,0,0,0,10,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,7,0,0,0,29,0,0,0,0,9,0,13,0,0,0,15,0,10,0,0,0,0,0,0,23,0,0,0,0,0,0,7,0,0,7,0,0,0,0,9,0,0,21,0,0,0,21,0,9,22,0,8,0,0,0,12,0,11,0,0,0,7,30,0,25,0,0,0,0,9,0,11,0,0,9,0,28,0
Podravska,563,'Osnovna šola Maksa Durjave Maribor',0,5,28,9,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,8,7,7,12,0,0,0,5,0,10,0,5,9,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,9,0,0,0,4,0,7,0,0,0,10,16,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,6,6,0,0,11,0,8,11,0,7,6,14,0,6,9,13,0,0,0,0,14,0,22,0,0,0,0,7,0,0,0,0,4,0,16,12
Podravska,564,'Osnovna šola Draga Kobala Maribor',0,18,20,0,0,7,12,0,4,0,0,0,0,0,0,0,8,7,0,17,0,0,19,10,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,10,0,15,0,0,0,19,0,19,0,0,0,0,0,3,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,5,9,0,0,7,0,19,7,0,0,0,0,0,14,0,32,13,0,0,0,8,0,20,0,0,0,0,0,0,12,0,0,38,7,19,25
Podravska,565,'Osnovna šola Franca Rozmana - Staneta Maribor',0,11,33,0,0,9,17,10,0,0,0,0,0,0,0,0,0,14,0,15,19,0,8,0,0,0,0,0,6,0,0,13,0,0,8,0,0,0,2,0,0,0,37,0,0,0,0,10,0,9,0,12,0,11,0,27,0,11,0,7,10,0,28,0,0,0,0,0,8,12,15,0,4,0,0,0,0,0,0,0,14,18,0,0,18,0,17,9,0,14,0,26,0,41,6,5,0,0,9,0,7,0,31,0,0,0,0,0,0,18,10,0,10,0,24,6
Podravska,567,'Osnovna šola Slave Klavore Maribor',18,6,30,0,0,0,16,0,0,0,0,0,0,0,0,0,6,9,0,12,0,0,10,0,13,0,0,0,23,0,18,13,0,8,0,0,0,0,6,0,8,13,25,0,0,0,0,0,0,18,0,8,0,12,0,18,0,0,15,0,0,4,14,0,0,30,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22,0,0,35,0,17,0,0,5,0,0,0,0,0,9,0,0,0,0,9,0,30,0,0,0,0,0,0,16,0,0,9,6,12,0
Podravska,568,'Osnovna šola Ludvika Pliberška Maribor',0,11,22,0,0,11,0,0,0,0,0,7,0,16,0,0,0,21,0,0,6,0,7,0,0,0,0,13,5,0,0,9,0,5,0,0,0,0,0,8,0,0,11,0,0,0,0,29,0,24,0,9,0,9,0,14,0,20,12,0,0,0,10,0,0,8,0,0,0,9,0,0,0,0,0,7,0,0,0,6,0,10,16,0,24,0,9,0,0,28,0,0,0,0,0,9,5,0,0,0,0,0,35,0,0,0,0,0,0,4,0,0,10,0,21,0
Podravska,572,'Osnovna šola Starše',0,7,26,0,0,5,0,21,0,0,0,0,0,0,24,0,0,33,0,0,0,0,5,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,23,0,0,29,0,0,0,28,7,0,0,0,13,0,0,0,16,0,10,0,0,0,0,27,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,37,0,4,0,0,7,0,19,0,0,0,11,0,0,0,0,0,0,36,0,0,0,0,0,0,12,0,0,5,0,0,7
Podravska,573,'Osnovna šola Duplek',0,6,17,7,0,12,0,0,6,0,0,0,0,0,0,0,14,19,0,0,0,0,5,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,7,0,6,0,8,0,8,0,14,0,0,0,29,0,0,10,0,0,0,0,0,6,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,12,0,0,8,0,0,0,28,10,12,0,0,0,0,0,0,11,0,0,0,0,17,0,6,0,0,7,0,12,0
Podravska,574,'Osnovna šola Korena',0,9,12,0,0,9,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,14,0,0,9,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,7,0,0,0
Podravska,575,'Osnovna šola Dušana Flisa Ho?e',0,24,23,0,0,0,0,0,0,9,0,0,0,33,0,0,0,40,0,8,0,0,10,0,0,0,8,0,17,0,5,4,0,24,0,0,10,0,0,0,0,0,26,0,0,0,0,0,0,21,3,3,0,6,0,11,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,47,0,12,18,0,6,0,0,26,0,8,18,0,0,0,0,0,0,29,0,0,0,0,0,0,12,0,0,0,0,25,4
Podravska,576,'Osnovna šola Miklavž na Dravskem polju',0,9,27,22,0,0,0,0,7,10,0,0,0,8,17,0,12,12,0,0,11,0,12,16,0,0,0,0,30,0,25,10,0,5,0,0,0,0,0,21,15,25,44,6,0,0,0,0,0,27,5,28,0,6,0,12,0,25,0,20,0,0,27,0,0,0,0,0,0,15,0,0,0,0,0,22,0,6,0,0,50,9,0,0,27,0,13,6,0,11,8,0,0,9,8,8,0,0,15,0,0,0,13,0,0,0,0,19,0,0,0,0,11,0,13,0
Podravska,577,'Osnovna šola Franca Lešnika - Vuka Slivnica pri Mariboru',0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,0,0,0,0,11,0,7,18,0,0,0,0,0,0,0,0,10,0,34,10,0,0,7,0,0,11,0,0,0,9,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,12,0,7,9,0,8,0,0,0,0,0,12,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,10,0,11,0
Podravska,578,'Osnovna šola Fram',0,0,15,0,0,0,0,17,0,0,0,0,0,0,12,0,0,16,0,0,0,0,14,0,0,0,0,0,16,0,0,17,0,0,0,0,0,0,0,12,0,0,13,0,0,0,19,0,0,17,0,20,0,7,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,10,0,10,0,11,0,0,18,0,0,0,18,0,14,0,0,10,0,0,0,14,7,0,0,0,0,0,8,0,0,14,0,6,16
Podravska,579,'Osnovna šola Ra?e',11,6,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,15,0,14,0,0,14,0,22,0,0,0,9,0,0,0,0,0,21,0,0,0,0,0,0,0,22,0,0,0,0,0,10,8,0,0,0,12,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,33,0,6,9,0,15,0,0,0,11,0,6,0,0,0,0,32,0,28,0,0,0,0,0,0,0,29,0,10,0,0,0
Podravska,580,'Osnovna šola Rada Robi?a Limbuš',0,7,22,12,0,12,0,0,0,0,0,0,0,0,0,0,10,28,0,18,0,0,15,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,0,0,14,0,8,0,9,0,13,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,24,20,15,0,19,0,13,0,0,11,9,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,17,0,11,0,0,10,0,10,0
Podravska,581,'Osnovna šola Kamnica',0,6,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,6,0,0,0,0,7,0,5,11,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,20,0,8,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,25,16,0,8,0,33,0,30,0,11,0,0,0,0,11,0,22,4,0,0,0,0,0,5,0,0,11,0,10,0
Podravska,582,'Osnovna šola Kungota',0,16,24,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,11,11,0,13,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,8,0,0,0,16,0,6,0,14,0,8,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,6,12,0,15,0,0,0,0,0,15,16,0,0,0,0,0,23,12,0,0,0,0,0,14,0,9,17,0,8,0
Podravska,583,'Osnovna šola Pesnica',0,12,21,0,0,0,12,0,0,0,0,0,0,0,15,0,0,26,0,11,0,0,15,5,0,0,0,0,31,0,8,9,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,9,0,7,0,16,0,20,0,0,0,9,10,9,10,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,15,0,0,8,0,0,0,0,11,12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,8,15,0
